"","variable","region","period","unit","scenario","value","model"
"4000","FE|Transport|Pass|Road|Bus","United States",2045,"EJ/yr","historical",0.445391057229523,"IEA ETP 2DS"
"4001","FE|Transport|Pass|Road|Bus","OECD",2050,"EJ/yr","historical",0.791245575596195,"IEA ETP 2DS"
"4002","FE|Transport|Pass|Road|Bus","NonOECD",2050,"EJ/yr","historical",2.63164145021679,"IEA ETP 2DS"
"4003","FE|Transport|Pass|Road|Bus","ASEAN",2050,"EJ/yr","historical",0.311917224436213,"IEA ETP 2DS"
"4004","FE|Transport|Pass|Road|Bus","Brazil",2050,"EJ/yr","historical",0.130071474128935,"IEA ETP 2DS"
"4005","FE|Transport|Pass|Road|Bus","China",2050,"EJ/yr","historical",0.299376232396813,"IEA ETP 2DS"
"4006","FE|Transport|Pass|Road|Bus","European Union",2050,"EJ/yr","historical",0.154466571312649,"IEA ETP 2DS"
"4007","FE|Transport|Pass|Road|Bus","India",2050,"EJ/yr","historical",0.368449403289926,"IEA ETP 2DS"
"4008","FE|Transport|Pass|Road|Bus","Mexico",2050,"EJ/yr","historical",0.0880857114043648,"IEA ETP 2DS"
"4009","FE|Transport|Pass|Road|Bus","Russia",2050,"EJ/yr","historical",0.0348159624429106,"IEA ETP 2DS"
"4010","FE|Transport|Pass|Road|Bus","South Africa",2050,"EJ/yr","historical",0.0114803704722167,"IEA ETP 2DS"
"4011","FE|Transport|Pass|Road|Bus","United States",2050,"EJ/yr","historical",0.401792217893447,"IEA ETP 2DS"
"4012","FE|Transport|Pass|Road|Bus","OECD",2055,"EJ/yr","historical",0.712692577292954,"IEA ETP 2DS"
"4013","FE|Transport|Pass|Road|Bus","NonOECD",2055,"EJ/yr","historical",2.63267861568392,"IEA ETP 2DS"
"4014","FE|Transport|Pass|Road|Bus","ASEAN",2055,"EJ/yr","historical",0.297560901469141,"IEA ETP 2DS"
"4015","FE|Transport|Pass|Road|Bus","Brazil",2055,"EJ/yr","historical",0.124710736119122,"IEA ETP 2DS"
"4016","FE|Transport|Pass|Road|Bus","China",2055,"EJ/yr","historical",0.274652413491579,"IEA ETP 2DS"
"4017","FE|Transport|Pass|Road|Bus","European Union",2055,"EJ/yr","historical",0.140335125820203,"IEA ETP 2DS"
"4018","FE|Transport|Pass|Road|Bus","India",2055,"EJ/yr","historical",0.360680130882596,"IEA ETP 2DS"
"4019","FE|Transport|Pass|Road|Bus","Mexico",2055,"EJ/yr","historical",0.0889248785853511,"IEA ETP 2DS"
"4020","FE|Transport|Pass|Road|Bus","Russia",2055,"EJ/yr","historical",0.032697276616718,"IEA ETP 2DS"
"4021","FE|Transport|Pass|Road|Bus","South Africa",2055,"EJ/yr","historical",0.0111463928492309,"IEA ETP 2DS"
"4022","FE|Transport|Pass|Road|Bus","United States",2055,"EJ/yr","historical",0.34712549920244,"IEA ETP 2DS"
"4023","FE|Transport|Pass|Road|Bus","OECD",2060,"EJ/yr","historical",0.662264769549039,"IEA ETP 2DS"
"4024","FE|Transport|Pass|Road|Bus","NonOECD",2060,"EJ/yr","historical",2.60524069569006,"IEA ETP 2DS"
"4025","FE|Transport|Pass|Road|Bus","ASEAN",2060,"EJ/yr","historical",0.282901354140665,"IEA ETP 2DS"
"4026","FE|Transport|Pass|Road|Bus","Brazil",2060,"EJ/yr","historical",0.118131138006295,"IEA ETP 2DS"
"4027","FE|Transport|Pass|Road|Bus","China",2060,"EJ/yr","historical",0.261747247197811,"IEA ETP 2DS"
"4028","FE|Transport|Pass|Road|Bus","European Union",2060,"EJ/yr","historical",0.129016727214418,"IEA ETP 2DS"
"4029","FE|Transport|Pass|Road|Bus","India",2060,"EJ/yr","historical",0.356106010520193,"IEA ETP 2DS"
"4030","FE|Transport|Pass|Road|Bus","Mexico",2060,"EJ/yr","historical",0.0821748538373585,"IEA ETP 2DS"
"4031","FE|Transport|Pass|Road|Bus","Russia",2060,"EJ/yr","historical",0.0313241986711027,"IEA ETP 2DS"
"4032","FE|Transport|Pass|Road|Bus","South Africa",2060,"EJ/yr","historical",0.0111939559365603,"IEA ETP 2DS"
"4033","FE|Transport|Pass|Road|Bus","United States",2060,"EJ/yr","historical",0.319635474436675,"IEA ETP 2DS"
"4034","FE|Transport|Pass|Road|Bus","Brazil",2035,"EJ/yr","historical",0.17009671373098,"IEA ETP B2DS"
"4035","FE|Transport|Pass|Road|Bus","China",2035,"EJ/yr","historical",0.518686548626705,"IEA ETP B2DS"
"4036","FE|Transport|Pass|Road|Bus","European Union",2035,"EJ/yr","historical",0.261823268425726,"IEA ETP B2DS"
"4037","FE|Transport|Pass|Road|Bus","India",2035,"EJ/yr","historical",0.381254134477217,"IEA ETP B2DS"
"4038","FE|Transport|Pass|Road|Bus","Mexico",2035,"EJ/yr","historical",0.0887145906951169,"IEA ETP B2DS"
"4039","FE|Transport|Pass|Road|Bus","Russia",2035,"EJ/yr","historical",0.0443277943372495,"IEA ETP B2DS"
"4040","FE|Transport|Pass|Road|Bus","South Africa",2035,"EJ/yr","historical",0.0137076893936951,"IEA ETP B2DS"
"4041","FE|Transport|Pass|Road|Bus","United States",2035,"EJ/yr","historical",0.638309497698443,"IEA ETP B2DS"
"4042","FE|Transport|Pass|Road|Bus","OECD",2040,"EJ/yr","historical",1.06283161465665,"IEA ETP B2DS"
"4043","FE|Transport|Pass|Road|Bus","NonOECD",2040,"EJ/yr","historical",2.72636091069263,"IEA ETP B2DS"
"4044","FE|Transport|Pass|Road|Bus","ASEAN",2040,"EJ/yr","historical",0.329011365091989,"IEA ETP B2DS"
"4045","FE|Transport|Pass|Road|Bus","Brazil",2040,"EJ/yr","historical",0.161488145844489,"IEA ETP B2DS"
"4046","FE|Transport|Pass|Road|Bus","China",2040,"EJ/yr","historical",0.431624987563307,"IEA ETP B2DS"
"4047","FE|Transport|Pass|Road|Bus","European Union",2040,"EJ/yr","historical",0.235818770293567,"IEA ETP B2DS"
"4048","FE|Transport|Pass|Road|Bus","India",2040,"EJ/yr","historical",0.373774841942135,"IEA ETP B2DS"
"4049","FE|Transport|Pass|Road|Bus","Mexico",2040,"EJ/yr","historical",0.0919555166835375,"IEA ETP B2DS"
"4050","FE|Transport|Pass|Road|Bus","Russia",2040,"EJ/yr","historical",0.0398941490382604,"IEA ETP B2DS"
"4051","FE|Transport|Pass|Road|Bus","South Africa",2040,"EJ/yr","historical",0.0125039687098138,"IEA ETP B2DS"
"4052","FE|Transport|Pass|Road|Bus","United States",2040,"EJ/yr","historical",0.54607986346333,"IEA ETP B2DS"
"4053","FE|Transport|Pass|Road|Bus","OECD",2045,"EJ/yr","historical",0.88539730275358,"IEA ETP B2DS"
"4054","FE|Transport|Pass|Road|Bus","NonOECD",2045,"EJ/yr","historical",2.54348855408939,"IEA ETP B2DS"
"4055","FE|Transport|Pass|Road|Bus","ASEAN",2045,"EJ/yr","historical",0.299933902384174,"IEA ETP B2DS"
"4056","FE|Transport|Pass|Road|Bus","Brazil",2045,"EJ/yr","historical",0.143455249394186,"IEA ETP B2DS"
"4057","FE|Transport|Pass|Road|Bus","China",2045,"EJ/yr","historical",0.349899392642251,"IEA ETP B2DS"
"4058","FE|Transport|Pass|Road|Bus","European Union",2045,"EJ/yr","historical",0.202531279077673,"IEA ETP B2DS"
"4059","FE|Transport|Pass|Road|Bus","India",2045,"EJ/yr","historical",0.349304666033853,"IEA ETP B2DS"
"4060","FE|Transport|Pass|Road|Bus","China",2014,"EJ/yr","historical",0.865819890736519,"IEA ETP 2DS"
"4061","FE|Transport|Pass|Road|Bus","European Union",2014,"EJ/yr","historical",0.336713140539544,"IEA ETP 2DS"
"4062","FE|Transport|Pass|Road|Bus","India",2014,"EJ/yr","historical",0.339141168618616,"IEA ETP 2DS"
"4063","FE|Transport|Pass|Road|Bus","Mexico",2014,"EJ/yr","historical",0.0797035266558015,"IEA ETP 2DS"
"4064","FE|Transport|Pass|Road|Bus","Russia",2014,"EJ/yr","historical",0.0666353020006817,"IEA ETP 2DS"
"4065","FE|Transport|Pass|Road|Bus","South Africa",2014,"EJ/yr","historical",0.0159385247275053,"IEA ETP 2DS"
"4066","FE|Transport|Pass|Road|Bus","United States",2014,"EJ/yr","historical",0.589280654915123,"IEA ETP 2DS"
"4067","FE|Transport|Pass|Road|Bus","OECD",2025,"EJ/yr","historical",1.16430209013004,"IEA ETP 2DS"
"4068","FE|Transport|Pass|Road|Bus","NonOECD",2025,"EJ/yr","historical",2.58571246924317,"IEA ETP 2DS"
"4069","FE|Transport|Pass|Road|Bus","ASEAN",2025,"EJ/yr","historical",0.209302716365509,"IEA ETP 2DS"
"4070","FE|Transport|Pass|Road|Bus","Brazil",2025,"EJ/yr","historical",0.162213694278055,"IEA ETP 2DS"
"4071","FE|Transport|Pass|Road|Bus","China",2025,"EJ/yr","historical",0.639163250829066,"IEA ETP 2DS"
"4072","FE|Transport|Pass|Road|Bus","European Union",2025,"EJ/yr","historical",0.266087052530794,"IEA ETP 2DS"
"4073","FE|Transport|Pass|Road|Bus","India",2025,"EJ/yr","historical",0.37656668184465,"IEA ETP 2DS"
"4074","FE|Transport|Pass|Road|Bus","Mexico",2025,"EJ/yr","historical",0.0702098436453669,"IEA ETP 2DS"
"4075","FE|Transport|Pass|Road|Bus","Russia",2025,"EJ/yr","historical",0.0543305244706334,"IEA ETP 2DS"
"4076","FE|Transport|Pass|Road|Bus","South Africa",2025,"EJ/yr","historical",0.0152245782011764,"IEA ETP 2DS"
"4077","FE|Transport|Pass|Road|Bus","United States",2025,"EJ/yr","historical",0.585739353552446,"IEA ETP 2DS"
"4078","FE|Transport|Pass|Road|Bus","OECD",2030,"EJ/yr","historical",1.10399106232985,"IEA ETP 2DS"
"4079","FE|Transport|Pass|Road|Bus","NonOECD",2030,"EJ/yr","historical",2.66535066980317,"IEA ETP 2DS"
"4080","FE|Transport|Pass|Road|Bus","ASEAN",2030,"EJ/yr","historical",0.265514379441633,"IEA ETP 2DS"
"4081","FE|Transport|Pass|Road|Bus","Brazil",2030,"EJ/yr","historical",0.159416873518404,"IEA ETP 2DS"
"4082","FE|Transport|Pass|Road|Bus","China",2030,"EJ/yr","historical",0.558653086523205,"IEA ETP 2DS"
"4083","FE|Transport|Pass|Road|Bus","European Union",2030,"EJ/yr","historical",0.2420476719442,"IEA ETP 2DS"
"4084","FE|Transport|Pass|Road|Bus","India",2030,"EJ/yr","historical",0.390448327113397,"IEA ETP 2DS"
"4085","FE|Transport|Pass|Road|Bus","Mexico",2030,"EJ/yr","historical",0.074343468096061,"IEA ETP 2DS"
"4086","FE|Transport|Pass|Road|Bus","Russia",2030,"EJ/yr","historical",0.0482333468936572,"IEA ETP 2DS"
"4087","FE|Transport|Pass|Road|Bus","South Africa",2030,"EJ/yr","historical",0.0145859660576208,"IEA ETP 2DS"
"4088","FE|Transport|Pass|Road|Bus","United States",2030,"EJ/yr","historical",0.568605644096002,"IEA ETP 2DS"
"4089","FE|Transport|Pass|Road|Bus","OECD",2035,"EJ/yr","historical",1.03286579516129,"IEA ETP 2DS"
"4090","FE|Transport|Pass|Road|Bus","NonOECD",2035,"EJ/yr","historical",2.71593699414296,"IEA ETP 2DS"
"4091","FE|Transport|Pass|Road|Bus","ASEAN",2035,"EJ/yr","historical",0.30874546596095,"IEA ETP 2DS"
"4092","FE|Transport|Pass|Road|Bus","Brazil",2035,"EJ/yr","historical",0.152880724669456,"IEA ETP 2DS"
"4093","FE|Transport|Pass|Road|Bus","China",2035,"EJ/yr","historical",0.482811318271148,"IEA ETP 2DS"
"4094","FE|Transport|Pass|Road|Bus","European Union",2035,"EJ/yr","historical",0.219027488753029,"IEA ETP 2DS"
"4095","FE|Transport|Pass|Road|Bus","India",2035,"EJ/yr","historical",0.396995277414253,"IEA ETP 2DS"
"4096","FE|Transport|Pass|Road|Bus","India",2025,"EJ/yr","historical",0.375038989512601,"IEA ETP B2DS"
"4097","FE|Transport|Pass|Road|Bus","Mexico",2025,"EJ/yr","historical",0.0729634520787573,"IEA ETP B2DS"
"4098","FE|Transport|Pass|Road|Bus","Russia",2025,"EJ/yr","historical",0.0548374064982042,"IEA ETP B2DS"
"4099","FE|Transport|Pass|Road|Bus","South Africa",2025,"EJ/yr","historical",0.0152207253327479,"IEA ETP B2DS"
"4100","FE|Transport|Pass|Road|Bus","United States",2025,"EJ/yr","historical",0.597919828147877,"IEA ETP B2DS"
"4101","FE|Transport|Pass|Road|Bus","OECD",2030,"EJ/yr","historical",1.21865681424228,"IEA ETP B2DS"
"4102","FE|Transport|Pass|Road|Bus","NonOECD",2030,"EJ/yr","historical",2.70341049671259,"IEA ETP B2DS"
"4103","FE|Transport|Pass|Road|Bus","ASEAN",2030,"EJ/yr","historical",0.275397459679248,"IEA ETP B2DS"
"4104","FE|Transport|Pass|Road|Bus","Brazil",2030,"EJ/yr","historical",0.168808009005277,"IEA ETP B2DS"
"4105","FE|Transport|Pass|Road|Bus","China",2030,"EJ/yr","historical",0.572190799280526,"IEA ETP B2DS"
"4106","FE|Transport|Pass|Road|Bus","European Union",2030,"EJ/yr","historical",0.270815678288622,"IEA ETP B2DS"
"4107","FE|Transport|Pass|Road|Bus","India",2030,"EJ/yr","historical",0.383492346580956,"IEA ETP B2DS"
"4108","FE|Transport|Pass|Road|Bus","Mexico",2030,"EJ/yr","historical",0.0807761571354899,"IEA ETP B2DS"
"4109","FE|Transport|Pass|Road|Bus","Russia",2030,"EJ/yr","historical",0.0488226541126918,"IEA ETP B2DS"
"4110","FE|Transport|Pass|Road|Bus","South Africa",2030,"EJ/yr","historical",0.0145935462298427,"IEA ETP B2DS"
"4111","FE|Transport|Pass|Road|Bus","United States",2030,"EJ/yr","historical",0.633753095954103,"IEA ETP B2DS"
"4112","FE|Transport|Pass|Road|Bus","OECD",2035,"EJ/yr","historical",1.20305710714104,"IEA ETP B2DS"
"4113","FE|Transport|Pass|Road|Bus","NonOECD",2035,"EJ/yr","historical",2.78184534224947,"IEA ETP B2DS"
"4114","FE|Transport|Pass|Road|Bus","ASEAN",2035,"EJ/yr","historical",0.323283492893013,"IEA ETP B2DS"
"4115","FE|Transport|Pass|Road|Bus","United States",2050,"EJ/yr","historical",0.357526124047961,"IEA ETP B2DS"
"4116","FE|Transport|Pass|Road|Bus","OECD",2055,"EJ/yr","historical",0.727805087917046,"IEA ETP B2DS"
"4117","FE|Transport|Pass|Road|Bus","NonOECD",2055,"EJ/yr","historical",2.42936109212323,"IEA ETP B2DS"
"4118","FE|Transport|Pass|Road|Bus","ASEAN",2055,"EJ/yr","historical",0.24782827473652,"IEA ETP B2DS"
"4119","FE|Transport|Pass|Road|Bus","Brazil",2055,"EJ/yr","historical",0.121724324870581,"IEA ETP B2DS"
"4120","FE|Transport|Pass|Road|Bus","China",2055,"EJ/yr","historical",0.322266440164356,"IEA ETP B2DS"
"4121","FE|Transport|Pass|Road|Bus","European Union",2055,"EJ/yr","historical",0.170774092211918,"IEA ETP B2DS"
"4122","FE|Transport|Pass|Road|Bus","India",2055,"EJ/yr","historical",0.317580092672557,"IEA ETP B2DS"
"4123","FE|Transport|Pass|Road|Bus","Mexico",2055,"EJ/yr","historical",0.09057212482292,"IEA ETP B2DS"
"4124","FE|Transport|Pass|Road|Bus","Russia",2055,"EJ/yr","historical",0.0330370554654332,"IEA ETP B2DS"
"4125","FE|Transport|Pass|Road|Bus","India",2014,"EJ/yr","historical",0.339141168618616,"IEA ETP B2DS"
"4126","FE|Transport|Pass|Road|Bus","Mexico",2014,"EJ/yr","historical",0.0797035266558015,"IEA ETP B2DS"
"4127","FE|Transport|Pass|Road|Bus","Russia",2014,"EJ/yr","historical",0.0666353020006817,"IEA ETP B2DS"
"4128","FE|Transport|Pass|Road|Bus","South Africa",2014,"EJ/yr","historical",0.0159385247275053,"IEA ETP B2DS"
"4129","FE|Transport|Pass|Road|Bus","United States",2014,"EJ/yr","historical",0.589280654915123,"IEA ETP B2DS"
"4130","FE|Transport|Pass|Road|Bus","OECD",2025,"EJ/yr","historical",1.19960413209537,"IEA ETP B2DS"
"4131","FE|Transport|Pass|Road|Bus","NonOECD",2025,"EJ/yr","historical",2.60565580180992,"IEA ETP B2DS"
"4132","FE|Transport|Pass|Road|Bus","ASEAN",2025,"EJ/yr","historical",0.210696317316635,"IEA ETP B2DS"
"4133","FE|Transport|Pass|Road|Bus","Brazil",2025,"EJ/yr","historical",0.165879328444782,"IEA ETP B2DS"
"4134","FE|Transport|Pass|Road|Bus","China",2025,"EJ/yr","historical",0.647668822997804,"IEA ETP B2DS"
"4135","FE|Transport|Pass|Road|Bus","European Union",2025,"EJ/yr","historical",0.27796740313742,"IEA ETP B2DS"
"4136","FE|Transport|Pass|Road|Bus","China",2050,"EJ/yr","historical",0.31973166325205,"IEA ETP B2DS"
"4137","FE|Transport|Pass|Road|Bus","European Union",2050,"EJ/yr","historical",0.182542456665355,"IEA ETP B2DS"
"4138","FE|Transport|Pass|Road|Bus","India",2050,"EJ/yr","historical",0.328820073685957,"IEA ETP B2DS"
"4139","FE|Transport|Pass|Road|Bus","Mexico",2050,"EJ/yr","historical",0.0916625612487026,"IEA ETP B2DS"
"4140","FE|Transport|Pass|Road|Bus","Russia",2050,"EJ/yr","historical",0.0347866596187317,"IEA ETP B2DS"
"4141","FE|Transport|Pass|Road|Bus","Mexico",2045,"EJ/yr","historical",0.0907493852660882,"IEA ETP B2DS"
"4142","FE|Transport|Pass|Road|Bus","Russia",2045,"EJ/yr","historical",0.0360994860802725,"IEA ETP B2DS"
"4143","FE|Transport|Pass|Road|Bus","South Africa",2045,"EJ/yr","historical",0.0113994933165695,"IEA ETP B2DS"
"4144","FE|Transport|Pass|Road|Bus","United States",2045,"EJ/yr","historical",0.433219165300373,"IEA ETP B2DS"
"4145","FE|Transport|Pass|Road|Bus","OECD",2050,"EJ/yr","historical",0.785481860548531,"IEA ETP B2DS"
"4146","FE|Transport|Pass|Road|Bus","NonOECD",2050,"EJ/yr","historical",2.45698224527252,"IEA ETP B2DS"
"4147","FE|Transport|Pass|Road|Bus","ASEAN",2050,"EJ/yr","historical",0.272867410509816,"IEA ETP B2DS"
"4148","FE|Transport|Pass|Road|Bus","Brazil",2050,"EJ/yr","historical",0.130959818629244,"IEA ETP B2DS"
"4149","FE|Transport|Pass|Road|Bus","United States",2055,"EJ/yr","historical",0.318646387781898,"IEA ETP B2DS"
"4150","FE|Transport|Pass|Road|Bus","South Africa",2050,"EJ/yr","historical",0.0111830561050913,"IEA ETP B2DS"
"4151","FE|Transport|Pass|Road|Bus","NonOECD",2060,"EJ/yr","historical",2.41742862518563,"IEA ETP B2DS"
"4152","FE|Transport|Pass|Road|Bus","South Africa",2055,"EJ/yr","historical",0.0112825606366391,"IEA ETP B2DS"
"4153","FE|Transport|Pass|Road|Bus","Brazil",2060,"EJ/yr","historical",0.117510939866964,"IEA ETP B2DS"
"4154","FE|Transport|Pass|Road|Bus","China",2060,"EJ/yr","historical",0.324829179508509,"IEA ETP B2DS"
"4155","FE|Transport|Pass|Road|Bus","European Union",2060,"EJ/yr","historical",0.167569806492658,"IEA ETP B2DS"
"4156","FE|Transport|Pass|Road|Bus","ASEAN",2060,"EJ/yr","historical",0.239288484097482,"IEA ETP B2DS"
"4157","FE|Transport|Pass|Road|Bus","OECD",2060,"EJ/yr","historical",0.717238852031944,"IEA ETP B2DS"
"4158","FE|Transport|Pass|Road|Bus","India",2060,"EJ/yr","historical",0.320611530109931,"IEA ETP B2DS"
"4159","FE|Transport|Pass|Road|LDV","Russia",2025,"EJ/yr","historical",1.10810982552678,"IEA ETP B2DS"
"4160","FE|Transport|Pass|Road|LDV","South Africa",2025,"EJ/yr","historical",0.316937623475879,"IEA ETP B2DS"
"4161","FE|Transport|Pass|Road|LDV","OECD",2014,"EJ/yr","historical",27.602461469786,"IEA ETP B2DS"
"4162","FE|Transport|Pass|Road|LDV","OECD",2030,"EJ/yr","historical",14.9279145154195,"IEA ETP B2DS"
"4163","FE|Transport|Pass|Road|LDV","NonOECD",2030,"EJ/yr","historical",24.1477339075058,"IEA ETP B2DS"
"4164","FE|Transport|Pass|Road|LDV","ASEAN",2030,"EJ/yr","historical",3.60854463765978,"IEA ETP B2DS"
"4165","FE|Transport|Pass|Road|LDV","United States",2025,"EJ/yr","historical",10.2720597157297,"IEA ETP B2DS"
"4166","FE|Transport|Pass|Road|LDV","India",2035,"EJ/yr","historical",3.08369935753958,"IEA ETP B2DS"
"4167","FE|Transport|Pass|Road|LDV","Mexico",2035,"EJ/yr","historical",0.759520784365475,"IEA ETP B2DS"
"4168","FE|Transport|Pass|Road|LDV","NonOECD",2014,"EJ/yr","historical",24.0607873232475,"IEA ETP B2DS"
"4169","FE|Transport|Pass|Road|LDV","ASEAN",2014,"EJ/yr","historical",3.31946758784741,"IEA ETP B2DS"
"4170","FE|Transport|Pass|Road|LDV","Brazil",2014,"EJ/yr","historical",1.83860407063648,"IEA ETP B2DS"
"4171","FE|Transport|Pass|Road|LDV","China",2014,"EJ/yr","historical",6.12676964824605,"IEA ETP B2DS"
"4172","FE|Transport|Pass|Road|LDV","European Union",2014,"EJ/yr","historical",6.77039642306554,"IEA ETP B2DS"
"4173","FE|Transport|Pass|Road|LDV","India",2014,"EJ/yr","historical",1.60985275973743,"IEA ETP B2DS"
"4174","FE|Transport|Pass|Road|LDV","Mexico",2014,"EJ/yr","historical",1.17114780237209,"IEA ETP B2DS"
"4175","FE|Transport|Pass|Road|LDV","Russia",2014,"EJ/yr","historical",1.42599133098875,"IEA ETP B2DS"
"4176","FE|Transport|Pass|Road|LDV","South Africa",2014,"EJ/yr","historical",0.321765737640592,"IEA ETP B2DS"
"4177","FE|Transport|Pass|Road|LDV","United States",2014,"EJ/yr","historical",15.0822601474059,"IEA ETP B2DS"
"4178","FE|Transport|Pass|Road|LDV","OECD",2025,"EJ/yr","historical",19.300076515443,"IEA ETP B2DS"
"4179","FE|Transport|Pass|Road|LDV","NonOECD",2025,"EJ/yr","historical",25.8725798894934,"IEA ETP B2DS"
"4180","FE|Transport|Pass|Road|LDV","ASEAN",2025,"EJ/yr","historical",3.67131086217789,"IEA ETP B2DS"
"4181","FE|Transport|Pass|Road|LDV","Brazil",2025,"EJ/yr","historical",1.76848830069913,"IEA ETP B2DS"
"4182","FE|Transport|Pass|Road|LDV","China",2025,"EJ/yr","historical",6.63882327222859,"IEA ETP B2DS"
"4183","FE|Transport|Pass|Road|LDV","European Union",2025,"EJ/yr","historical",4.69167681852509,"IEA ETP B2DS"
"4184","FE|Transport|Pass|Road|LDV","India",2025,"EJ/yr","historical",2.57400994842522,"IEA ETP B2DS"
"4185","FE|Transport|Pass|Road|LDV","Mexico",2025,"EJ/yr","historical",1.0867622721048,"IEA ETP B2DS"
"4186","FE|Transport|Pass|Road|LDV","China",2045,"EJ/yr","historical",3.92355963785837,"IEA ETP B2DS"
"4187","FE|Transport|Pass|Road|LDV","European Union",2045,"EJ/yr","historical",1.77124571128129,"IEA ETP B2DS"
"4188","FE|Transport|Pass|Road|LDV","India",2045,"EJ/yr","historical",2.74797218897196,"IEA ETP B2DS"
"4189","FE|Transport|Pass|Road|LDV","Mexico",2045,"EJ/yr","historical",0.536808264943995,"IEA ETP B2DS"
"4190","FE|Transport|Pass|Road|LDV","Russia",2045,"EJ/yr","historical",0.483832868982177,"IEA ETP B2DS"
"4191","FE|Transport|Pass|Road|LDV","South Africa",2045,"EJ/yr","historical",0.170164580459853,"IEA ETP B2DS"
"4192","FE|Transport|Pass|Road|LDV","Brazil",2030,"EJ/yr","historical",1.49098365071207,"IEA ETP B2DS"
"4193","FE|Transport|Pass|Road|LDV","China",2030,"EJ/yr","historical",5.64893489494495,"IEA ETP B2DS"
"4194","FE|Transport|Pass|Road|LDV","European Union",2030,"EJ/yr","historical",3.74431563893225,"IEA ETP B2DS"
"4195","FE|Transport|Pass|Road|LDV","India",2030,"EJ/yr","historical",2.98368012336835,"IEA ETP B2DS"
"4196","FE|Transport|Pass|Road|LDV","Mexico",2030,"EJ/yr","historical",0.883473923677554,"IEA ETP B2DS"
